"","UF","ESTRATO_POF","TIPO_SITUACAO_REG","COD_UPA","NUM_DOM","NUM_UC","QUADRO","SEQ","V9001","V9002","V8000","V9010","V9011","V1904","V1905","DEFLATOR","V8000_DEFLA","V1904_DEFLA","COD_IMPUT_VALOR","FATOR_ANUALIZACAO","PESO","PESO_FINAL","RENDA_TOTAL","V9004"
"12600",50,5003,1,500005457,8,1,6,1,600201,7,77.13,NA,NA,NA,NA,1.0131336791,78.14,NA,0,12,433.8372093,544.31704643,991.81,NA
"12601",50,5003,1,500005457,8,1,6,7,600801,7,117.34,NA,NA,NA,NA,0.9998467026,117.32,NA,0,12,433.8372093,544.31704643,991.81,NA
"12602",50,5003,1,500005457,8,1,13,1,1300201,7,180,NA,NA,NA,NA,1.0141062978,182.54,NA,0,1,433.8372093,544.31704643,991.81,NA
"12603",50,5003,1,500005457,13,1,13,1,1300201,7,9999999.99,NA,NA,NA,NA,1.0303282478,20.16,NA,1,1,433.8372093,544.31704643,5613.65,NA
"12604",50,5002,1,500034250,2,1,13,1,1300201,7,100,NA,NA,NA,NA,1.0614402743,106.14,NA,0,1,563.92567433,707.53349614,5739.96,NA
"12605",50,5002,1,500034250,6,1,19,1,1900201,7,300,6,6,NA,3,NA,309.96,NA,0,1,563.92567433,707.53349614,11894.77,NA
"12606",50,5002,1,500034250,7,1,13,7,1300203,7,40,NA,NA,NA,NA,1.0327154773,41.31,NA,0,1,563.92567433,707.53349614,9543.13,NA
"12607",50,5003,1,500026126,2,1,6,0,600101,7,146.13,NA,NA,NA,NA,0.9518730871,139.1,NA,0,12,207.14107094,259.89106861,2284.9,NA
"12608",50,5003,1,500026126,2,1,6,1,600201,7,96.1,NA,NA,NA,NA,1.0131336791,97.36,NA,0,12,207.14107094,259.89106861,2284.9,NA
"12609",50,5003,1,500026126,2,1,6,5,600601,7,49,NA,NA,NA,NA,1,49,NA,0,12,207.14107094,259.89106861,2284.9,NA
"12610",50,5003,1,500026126,2,1,10,5,1000601,7,9999999.99,1,1,NA,NA,1.0000915583,90.17,NA,1,1,207.14107094,259.89106861,2284.9,NA
"12611",50,5003,1,500026126,2,1,11,19,1102001,7,2000,NA,NA,NA,NA,1.0656994251,2131.4,NA,0,1,207.14107094,259.89106861,2284.9,7502
"12612",50,5003,1,500026126,2,1,13,1,1300201,7,9999999.99,NA,NA,NA,NA,1.054010594,61.48,NA,1,1,207.14107094,259.89106861,2284.9,NA
"12613",50,5003,1,500026126,2,1,13,2,1300301,7,200,NA,NA,NA,NA,1.054010594,210.8,NA,0,1,207.14107094,259.89106861,2284.9,NA
"12614",50,5003,1,500026126,5,1,6,1,600201,7,70,NA,NA,NA,NA,1.0131336791,70.92,NA,0,12,207.14107094,259.89106861,4225.62,NA
"12615",50,5003,1,500026126,5,1,10,5,1000601,7,9999999.99,1,1,NA,NA,1.0000915583,90.17,NA,1,1,207.14107094,259.89106861,4225.62,NA
"12616",50,5003,1,500026126,10,1,13,1,1300201,7,40,NA,NA,NA,NA,1.0327154773,41.31,NA,0,1,207.14107094,259.89106861,5603.39,NA
"12617",50,5003,1,500028590,3,1,19,11,1901201,7,1000,9,2,NA,1,1.0172457953,1017.25,NA,0,1,408.49012934,512.51514607,2758.01,NA
"12618",50,5003,1,500028590,4,1,10,5,1000601,7,750,2,1,NA,NA,0.9955340868,746.65,NA,0,1,408.49012934,512.51514607,2831.71,NA
"12619",50,5003,1,500028590,6,1,10,5,1000601,7,9999999.99,2,1,NA,NA,0.9955340868,148.92,NA,1,1,408.49012934,512.51514607,1855.41,NA
"12620",50,5003,1,500028590,7,1,8,22,802301,7,25,NA,NA,NA,NA,0.9982470758,24.96,NA,0,4,408.49012934,512.51514607,4290.07,7501
"12621",50,5003,1,500028590,10,1,6,1,600201,11,9999999.99,NA,NA,NA,NA,1.0131336791,70.92,NA,1,12,408.49012934,512.51514607,2197.72,NA
"12622",50,5003,1,500022711,12,1,13,1,1300201,7,27,NA,NA,NA,NA,1.0220122902,27.59,NA,0,1,441.1233118,553.45860853,2876.51,NA
"12623",50,5003,1,500044549,1,1,13,1,1300201,7,50,NA,NA,NA,NA,NA,50.45,NA,0,1,539.57595346,676.98293971,2695.53,NA
"12624",50,5003,1,500044549,3,1,13,1,1300201,7,9999999.99,NA,NA,NA,NA,1.0228566183,30.24,NA,1,1,539.57595346,676.98293971,4681.18,NA
"12625",50,5003,1,500044549,6,1,10,5,1000601,7,9999999.99,4,6,NA,NA,0.9880597015,40.1,NA,1,1,539.57595346,676.98293971,1489.97,NA
"12626",50,5003,1,500044549,13,1,10,6,1000701,7,9999999.99,6,6,NA,NA,0.9758777808,49.64,NA,1,1,539.57595346,676.98293971,3649.38,NA
"12627",50,5003,1,500038206,2,1,10,5,1000601,7,9999999.99,3,6,NA,NA,0.9944464676,170.31,NA,1,1,250.19600118,313.9102536,3979.28,NA
"12628",50,5003,1,500038206,6,1,12,3,1200401,7,7000,NA,NA,NA,NA,1.0060344051,7042.24,NA,0,1,250.19600118,313.9102536,16587.51,NA
"12629",50,5003,1,500038206,7,1,6,0,600101,11,100,NA,NA,NA,NA,0.8436344427,84.36,NA,0,12,250.19600118,313.9102536,6726.5,NA
"12630",50,5003,1,500038206,9,1,11,19,1102001,7,1000,NA,NA,NA,NA,1.0014577259,1001.46,NA,0,1,250.19600118,313.9102536,3207.35,7501
"12631",50,5003,1,500038206,9,1,13,1,1300201,7,200,NA,NA,NA,NA,1.0078690304,201.57,NA,0,1,250.19600118,313.9102536,3207.35,NA
"12632",50,5003,1,500038206,13,1,13,1,1300201,7,9999999.99,NA,NA,NA,NA,1.0078690304,60.85,NA,1,1,250.19600118,313.9102536,2353.14,NA
"12633",50,5010,2,500022916,1,1,6,0,600101,7,9999999.99,NA,NA,NA,NA,0.9503591334,253.68,NA,1,12,54.10031416,67.87735718,1574.73,NA
"12634",50,5010,2,500022916,2,1,6,0,600101,7,9999999.99,NA,NA,NA,NA,0.9503591334,252.95,NA,1,12,54.10031416,67.87735718,3939.28,NA
"12635",50,5010,2,500022916,2,1,6,9,601001,7,9999999.99,NA,NA,NA,NA,1.0000671329,60,NA,1,12,54.10031416,67.87735718,3939.28,NA
"12636",50,5010,2,500022916,7,1,13,1,1300201,7,50,NA,NA,NA,NA,1.0333858852,51.67,NA,0,1,54.10031416,67.87735718,4982.49,NA
"12637",50,5010,2,500022916,9,1,6,0,600101,7,9999999.99,NA,NA,NA,NA,0.9816944628,300,NA,1,12,54.10031416,67.87735718,1875.53,NA
"12638",50,5010,2,500022916,10,1,6,0,600101,7,9999999.99,NA,NA,NA,NA,0.9741664092,112.29,NA,1,12,54.10031416,67.87735718,4371.58,NA
"12639",50,5010,2,500022916,11,1,6,0,600101,7,9999999.99,NA,NA,NA,NA,0.964466177,265.51,NA,1,12,54.10031416,67.87735718,2854.86,NA
"12640",50,5010,2,500022916,12,1,6,0,600101,7,9999999.99,NA,NA,NA,NA,0.9765862117,195.14,NA,1,12,54.10031416,67.87735718,4566.7,NA
"12641",50,5010,2,500022916,13,1,6,0,600101,7,30,NA,NA,NA,NA,0.968491152,29.05,NA,0,12,54.10031416,67.87735718,3475.72,NA
"12642",50,5010,2,500022916,13,1,13,1,1300201,7,10,NA,NA,NA,NA,1.0247379069,10.25,NA,0,1,54.10031416,67.87735718,3475.72,NA
"12643",50,5010,2,500022916,14,1,6,0,600101,7,9999999.99,NA,NA,NA,NA,0.9829291189,265.51,NA,1,12,54.10031416,67.87735718,4139.77,NA
"12644",50,5010,2,500022916,15,1,6,0,600101,7,9999999.99,NA,NA,NA,NA,0.9911448572,367.89,NA,1,12,54.10031416,67.87735718,3901.1,NA
"12645",50,5010,2,500022916,16,1,6,0,600101,7,9999999.99,NA,NA,NA,NA,1.0026696493,84.36,NA,1,12,54.10031416,67.87735718,2234.43,NA
"12646",50,5010,2,500022916,17,1,6,0,600101,7,9999999.99,NA,NA,NA,NA,0.9957424891,85.11,NA,1,12,54.10031416,67.87735718,3901.03,NA
"12647",50,5010,2,500024854,2,1,13,1,1300201,7,40,NA,NA,NA,NA,1.0328111966,41.31,NA,0,1,46.83984735,58.76795908,2060.65,NA
"12648",50,5010,2,500024854,4,1,6,0,600101,7,9999999.99,NA,NA,NA,NA,0.9324768489,262.85,NA,1,12,46.83984735,58.76795908,6045.89,NA
"12649",50,5010,2,500024854,4,1,11,24,1199901,7,400,NA,NA,NA,NA,1.0126410835,405.06,NA,0,1,46.83984735,58.76795908,6045.89,7501
"12650",50,5010,2,500024854,5,1,13,7,1300203,7,30,NA,NA,NA,NA,1.0228566183,30.69,NA,0,1,46.83984735,58.76795908,7151.87,NA
"12651",50,5010,2,500024854,7,1,6,0,600101,7,9999999.99,NA,NA,NA,NA,0.8978577091,84.11,NA,1,12,46.83984735,58.76795908,3208.71,NA
"12652",50,5010,2,500024854,7,1,11,19,1102001,7,300,NA,NA,NA,NA,1.0118696933,303.56,NA,0,1,46.83984735,58.76795908,3208.71,7502
"12653",50,5010,2,500024854,9,1,6,0,600101,7,9999999.99,NA,NA,NA,NA,0.8804078387,141.17,NA,1,12,46.83984735,58.76795908,2710.31,NA
"12654",50,5010,2,500024854,14,1,13,1,1300201,7,30,NA,NA,NA,NA,1.0089641434,30.27,NA,0,1,46.83984735,58.76795908,5402.36,NA
"12655",50,5010,2,500024854,15,1,6,0,600101,7,9999999.99,NA,NA,NA,NA,0.8173169932,84.11,NA,1,12,46.83984735,58.76795908,3485.57,NA
"12656",50,5010,2,500024854,15,1,10,6,1000701,7,9999999.99,2,6,NA,NA,0.9956248291,51.43,NA,1,1,46.83984735,58.76795908,3485.57,NA
"12657",50,5013,2,500027188,8,1,13,1,1300201,7,100,NA,NA,NA,NA,1.0247379069,102.47,NA,0,1,99.61411765,114.26760526,2215.65,NA
"12658",50,5013,2,500027188,12,1,6,0,600101,7,120,NA,NA,NA,NA,0.9716312266,116.6,NA,0,12,99.61411765,114.26760526,5255.05,NA
"12659",50,5013,2,500027188,12,1,6,1,600201,7,25,NA,NA,NA,NA,0.995724739,24.89,NA,0,12,99.61411765,114.26760526,5255.05,NA
"12660",50,5013,2,500027188,14,1,12,5,1200601,7,30,NA,NA,NA,NA,1.0023859778,30.07,NA,0,1,99.61411765,114.26760526,2555.82,NA
"12661",50,5013,2,500027188,14,1,13,1,1300201,7,25,NA,NA,NA,NA,1.0328111966,25.82,NA,0,1,99.61411765,114.26760526,2555.82,NA
"12662",50,5013,2,500027188,16,1,13,1,1300201,7,50,NA,NA,NA,NA,1.0328111966,51.64,NA,0,1,99.61411765,114.26760526,6976.57,NA
"12663",50,5008,1,500010070,1,1,6,0,600101,11,9999999.99,NA,NA,NA,NA,0.9518730871,60.17,NA,1,12,256.94257924,294.73947984,3151.51,NA
"12664",50,5008,1,500010070,1,1,6,1,600201,11,9999999.99,NA,NA,NA,NA,1.0131336791,70.92,NA,1,12,256.94257924,294.73947984,3151.51,NA
"12665",50,5013,2,500006812,1,1,6,0,600101,7,9999999.99,NA,NA,NA,NA,0.9210796531,103.48,NA,1,12,171.24545455,196.43609225,6372.36,NA
"12666",50,5013,2,500006812,5,1,6,0,600101,7,9999999.99,NA,NA,NA,NA,0.9195962286,68.99,NA,1,12,171.24545455,196.43609225,8256.27,NA
"12667",50,5013,2,500006812,5,1,6,3,600401,7,9999999.99,NA,NA,NA,NA,0.9890658174,118.69,NA,1,12,171.24545455,196.43609225,8256.27,NA
"12668",50,5013,2,500006812,6,1,6,18,600101,7,9999999.99,NA,NA,NA,NA,0.8876902099,133.15,NA,1,12,171.24545455,196.43609225,6510.84,NA
"12669",50,5013,2,500006812,6,1,6,4,600501,7,50,NA,NA,NA,NA,1.0175938667,50.88,NA,0,12,171.24545455,196.43609225,6510.84,NA
"12670",50,5013,2,500006812,6,1,12,5,1200601,7,9999999.99,NA,NA,NA,NA,0.9912877757,241.86,NA,1,1,171.24545455,196.43609225,6510.84,NA
"12671",50,5013,2,500006812,6,1,12,6,1200701,7,9999999.99,NA,NA,NA,NA,0.9912877757,12.77,NA,1,1,171.24545455,196.43609225,6510.84,NA
"12672",50,5013,2,500006812,8,1,6,0,600101,7,150,NA,NA,NA,NA,0.8876902099,133.15,NA,0,12,171.24545455,196.43609225,3250.3,NA
"12673",50,5013,2,500006812,8,1,12,3,1200401,7,300,NA,NA,NA,NA,1.1148817247,334.46,NA,0,1,171.24545455,196.43609225,3250.3,NA
"12674",50,5013,2,500006812,12,1,6,0,600101,7,100,NA,NA,NA,NA,0.851057524,85.11,NA,0,12,171.24545455,196.43609225,3551.04,NA
"12675",50,5013,2,500006812,13,1,6,0,600101,7,9999999.99,NA,NA,NA,NA,0.851057524,195.14,NA,1,12,171.24545455,196.43609225,12330.1,NA
"12676",50,5013,2,500006812,15,1,6,0,600101,7,234.17,NA,NA,NA,NA,NA,199.65,NA,0,12,171.24545455,196.43609225,1525.97,NA
"12677",50,5013,2,500006812,16,1,6,0,600101,7,9999999.99,NA,NA,NA,NA,0.9012477034,94.83,NA,1,12,171.24545455,196.43609225,5415.19,NA
"12678",50,5013,2,500006812,17,1,6,0,600101,7,9999999.99,NA,NA,NA,NA,0.9012477034,103.48,NA,1,12,171.24545455,196.43609225,7543.36,NA
"12679",50,5005,1,500012900,1,1,13,1,1300201,7,40,NA,NA,NA,NA,1.0220122902,40.88,NA,0,1,371.98795181,426.70831649,13027.14,NA
"12680",50,5005,1,500012900,3,1,12,3,1200401,7,9999999.99,NA,NA,NA,NA,1.1181181181,397.62,NA,1,1,371.98795181,426.70831649,4420,NA
"12681",50,5005,1,500012900,6,1,13,7,1300203,7,15,NA,NA,NA,NA,0.9864553824,14.8,NA,0,1,371.98795181,426.70831649,3924.95,NA
"12682",50,5005,1,500012900,10,1,13,1,1300201,7,50,NA,NA,NA,NA,1.0303282478,51.52,NA,0,1,371.98795181,426.70831649,810.43,NA
"12683",50,5005,1,500023831,3,1,19,3,1900401,7,200,12,12,NA,1,1.0015129865,200.3,NA,0,1,465.27434944,533.71737819,1304.5,NA
"12684",50,5005,1,500023831,10,1,12,5,1200601,7,140,NA,NA,NA,NA,1.0023859778,140.33,NA,0,1,465.27434944,533.71737819,2763.13,NA
"12685",50,5005,1,500023831,10,1,13,1,1300201,7,10,NA,NA,NA,NA,1.0328111966,10.33,NA,0,1,465.27434944,533.71737819,2763.13,NA
"12686",50,5005,1,500023831,11,1,9,0,900101,7,250,NA,NA,NA,NA,1.0014035845,250.35,NA,0,1,465.27434944,533.71737819,12313.89,4013
"12687",50,5005,1,500023831,11,1,12,5,1200601,7,140,NA,NA,NA,NA,1.0023859778,140.33,NA,0,1,465.27434944,533.71737819,12313.89,NA
"12688",50,5005,1,500023831,11,1,13,1,1300201,7,40,NA,NA,NA,NA,1.0328111966,41.31,NA,0,1,465.27434944,533.71737819,12313.89,NA
"12689",50,5005,1,500023831,12,1,12,5,1200601,7,240,NA,NA,NA,NA,1.0023859778,240.57,NA,0,1,465.27434944,533.71737819,6169.95,NA
"12690",50,5005,1,500023831,13,1,12,5,1200601,7,300,NA,NA,NA,NA,1.0023859778,300.72,NA,0,1,465.27434944,533.71737819,6395.77,NA
"12691",50,5004,1,500018891,8,1,6,3,600401,7,171,NA,NA,NA,NA,0.9890658174,169.13,NA,0,12,279.82100457,320.98337916,3063.81,NA
"12692",50,5004,1,500018891,8,1,19,1,1900201,7,600,7,12,NA,3,1.0278640442,616.72,NA,0,1,279.82100457,320.98337916,3063.81,NA
"12693",50,5004,1,500018891,10,1,19,1,1900201,7,9999999.99,8,12,NA,3,1.0225712324,81.38,NA,1,1,279.82100457,320.98337916,4384.18,NA
"12694",50,5004,1,500018891,12,1,6,0,600101,7,9999999.99,NA,NA,NA,NA,0.943906716,13.96,NA,1,12,279.82100457,320.98337916,2548.94,NA
"12695",50,5004,1,500018891,12,1,6,1,600201,7,42.7,NA,NA,NA,NA,1.0131336791,43.26,NA,0,12,279.82100457,320.98337916,2548.94,NA
"12696",50,5004,1,500018891,12,1,10,0,1000101,7,500,8,9,NA,NA,0.9741676234,487.08,NA,0,1,279.82100457,320.98337916,2548.94,NA
"12697",50,5004,1,500047905,4,1,13,1,1300201,7,9999999.99,NA,NA,NA,NA,1.0228566183,49.32,NA,1,1,547.74675789,628.32168565,4706.04,NA
"12698",50,5004,1,500047905,7,1,6,0,600101,7,9999999.99,NA,NA,NA,NA,0.8353651871,139.1,NA,1,12,547.74675789,628.32168565,3156.16,NA
"12699",50,5004,1,500047905,7,1,6,1,600201,7,9999999.99,NA,NA,NA,NA,0.995724739,219.78,NA,1,12,547.74675789,628.32168565,3156.16,NA
"12700",50,5004,1,500047905,7,1,10,5,1000601,7,9999999.99,2,1,NA,NA,0.9956248291,300,NA,1,1,547.74675789,628.32168565,3156.16,NA
"12701",50,5004,1,500047905,7,1,12,6,1200701,7,9999999.99,NA,NA,NA,NA,1.0077497924,20.07,NA,1,1,547.74675789,628.32168565,3156.16,NA
"12702",50,5004,1,500047905,11,1,13,1,1300201,7,70,NA,NA,NA,NA,1.0078690304,70.55,NA,0,1,547.74675789,628.32168565,1799.38,NA
"12703",50,5004,1,500022580,2,1,10,5,1000601,7,9999999.99,2,1,NA,NA,0.9956248291,266.51,NA,1,1,499.62368024,573.11958207,3723.55,NA
"12704",50,5004,1,500022580,2,1,13,1,1300201,7,50,NA,NA,NA,NA,1.0228566183,51.14,NA,0,1,499.62368024,573.11958207,3723.55,NA
"12705",50,5004,1,500022580,6,1,6,0,600101,7,70,NA,NA,NA,NA,0.8804078387,61.63,NA,0,12,499.62368024,573.11958207,1543.76,NA
"12706",50,5004,1,500022580,6,1,10,5,1000601,7,9999999.99,4,1,NA,NA,0.9880597015,300,NA,1,1,499.62368024,573.11958207,1543.76,NA
"12707",50,5004,1,500022580,6,1,12,6,1200701,7,9999999.99,NA,NA,NA,NA,1.0077497924,20.07,NA,1,1,499.62368024,573.11958207,1543.76,NA
"12708",50,5004,1,500022580,12,1,6,0,600101,7,9999999.99,NA,NA,NA,NA,0.8275313203,73.06,NA,1,12,499.62368024,573.11958207,1849.77,NA
"12709",50,5004,1,500022580,12,1,6,1,600201,7,9999999.99,NA,NA,NA,NA,0.995724739,24.89,NA,1,12,499.62368024,573.11958207,1849.77,NA
"12710",50,5004,1,500022580,12,1,10,0,1000101,7,200,5,12,NA,NA,0.9720286396,194.41,NA,0,1,499.62368024,573.11958207,1849.77,NA
"12711",50,5004,1,500022580,12,1,10,5,1000601,7,9999999.99,5,12,NA,NA,0.9784127553,258.86,NA,1,1,499.62368024,573.11958207,1849.77,NA
"12712",50,5004,1,500022580,12,1,12,6,1200701,7,9999999.99,NA,NA,NA,NA,1.0066353331,19.33,NA,1,1,499.62368024,573.11958207,1849.77,NA
"12713",50,5004,1,500022580,13,1,10,0,1000101,7,250,5,12,NA,NA,0.9720286396,243.01,NA,0,1,499.62368024,573.11958207,2025.8,NA
"12714",50,5004,1,500022580,13,1,10,5,1000601,7,9999999.99,5,1,NA,NA,0.9784127553,199.11,NA,1,1,499.62368024,573.11958207,2025.8,NA
"12715",50,5004,1,500038744,3,3,11,19,1102001,7,1000,NA,NA,NA,NA,1.0601851852,1060.19,NA,0,1,2087.50914027,2394.58699288,1113.29,7502
"12716",50,5004,1,500038744,6,1,12,3,1200401,7,70,NA,NA,NA,NA,1.1181181181,78.27,NA,0,1,2087.50914027,2394.58699288,3777.55,NA
"12717",50,5004,1,500037630,1,1,13,1,1300201,7,50,NA,NA,NA,NA,1.0228566183,51.14,NA,0,1,501.06187464,574.76933849,4307.97,NA
"12718",50,5004,1,500037630,2,1,10,5,1000601,7,9999999.99,4,1,NA,NA,0.9880597015,40.1,NA,1,1,501.06187464,574.76933849,2566.71,NA
"12719",50,5004,1,500037630,7,1,10,5,1000601,7,9999999.99,4,4,NA,NA,0.9880597015,461,NA,1,1,501.06187464,574.76933849,1816.4,NA
"12720",50,5004,1,500037630,7,1,12,3,1200401,7,100,NA,NA,NA,NA,1.0060344051,100.6,NA,0,1,501.06187464,574.76933849,1816.4,NA
"12721",50,5004,1,500037630,8,1,10,5,1000601,7,9999999.99,5,12,NA,NA,0.9881490863,215.25,NA,1,1,501.06187464,574.76933849,2761.01,NA
"12722",50,5004,1,500037630,8,1,13,1,1300201,7,50,NA,NA,NA,NA,1.0089641434,50.45,NA,0,1,501.06187464,574.76933849,2761.01,NA
"12723",50,5004,1,500037630,9,1,13,1,1300201,7,50,NA,NA,NA,NA,1.0089641434,50.45,NA,0,1,501.06187464,574.76933849,2829.68,NA
"12724",50,5004,1,500037630,11,1,13,1,1300201,7,50,NA,NA,NA,NA,1.0078690304,50.39,NA,0,1,501.06187464,574.76933849,1610.74,NA
"12725",50,5004,1,500008733,2,1,11,19,1102001,7,9999999.99,NA,NA,NA,NA,1.043793011,1001.46,NA,1,1,1447.03815019,1659.90110692,4243.82,7502
"12726",50,5004,1,500008733,3,1,11,19,1102001,7,9999999.99,NA,NA,NA,NA,1.043793011,1001.46,NA,1,1,1447.03815019,1659.90110692,5003.24,7502
"12727",50,5004,1,500008733,3,1,13,7,1300201,7,350,NA,NA,NA,NA,0.9864553824,345.26,NA,0,1,1447.03815019,1659.90110692,5003.24,NA
"12728",50,5004,1,500008733,4,1,8,22,802301,7,300,NA,NA,NA,NA,1.0001112176,300.03,NA,0,4,1447.03815019,1659.90110692,2488.36,1902
"12729",50,5004,1,500008733,8,1,6,0,600101,7,34.15,NA,NA,NA,NA,0.8612208857,29.41,NA,0,12,1447.03815019,1659.90110692,2543.56,NA
"12730",50,5004,1,500008733,8,1,11,24,1199901,7,230,NA,NA,NA,NA,1.023733455,235.46,NA,0,1,1447.03815019,1659.90110692,2543.56,7502
"12731",50,5004,1,500008733,8,1,12,6,1200701,7,19.56,NA,NA,NA,NA,0.9881490863,19.33,NA,0,1,1447.03815019,1659.90110692,2543.56,NA
"12732",50,5004,1,500008733,8,1,12,9,1201001,7,9999999.99,NA,NA,NA,NA,0.9881490863,47.31,NA,1,1,1447.03815019,1659.90110692,2543.56,NA
"12733",50,5004,1,500008733,8,1,13,1,1300201,7,9999999.99,NA,NA,NA,NA,1.0141062978,61.82,NA,1,1,1447.03815019,1659.90110692,2543.56,NA
"12734",50,5004,1,500008733,9,1,6,0,600101,11,9999999.99,NA,NA,NA,NA,0.8709884772,262.85,NA,1,12,1447.03815019,1659.90110692,4155.53,NA
"12735",50,5004,1,500008733,9,1,6,1,600201,11,9999999.99,NA,NA,NA,NA,1.0131336791,151.97,NA,1,12,1447.03815019,1659.90110692,4155.53,NA
"12736",50,5004,1,500008733,9,1,13,1,1300201,7,50,NA,NA,NA,NA,1.0141062978,50.71,NA,0,1,1447.03815019,1659.90110692,4155.53,NA
"12737",50,5004,1,500008733,10,1,13,1,1300201,7,50,NA,NA,NA,NA,1.0303282478,51.52,NA,0,1,1447.03815019,1659.90110692,2164.74,NA
"12738",50,5008,1,500019393,2,1,6,0,600101,7,9999999.99,NA,NA,NA,NA,0.9471576478,72.98,NA,1,12,328.32266249,376.61975313,1908.11,NA
"12739",50,5008,1,500019393,2,1,6,1,600201,7,9999999.99,NA,NA,NA,NA,1.0131336791,44.81,NA,1,12,328.32266249,376.61975313,1908.11,NA
"12740",50,5008,1,500019393,13,1,13,1,1300201,7,9999999.99,NA,NA,NA,NA,1.0220122902,30.69,NA,1,1,328.32266249,376.61975313,3041.61,NA
"12741",50,5008,1,500004473,5,1,19,0,1900101,7,300,3,12,NA,1,0.9969876998,299.1,NA,0,1,562.76315789,645.54703592,5542.02,NA
"12742",50,5008,1,500004473,7,1,13,1,1300201,7,9999999.99,NA,NA,NA,NA,1.0089641434,58.38,NA,1,1,562.76315789,645.54703592,4568.18,NA
"12743",50,5008,1,500004473,12,1,6,0,600101,7,94,NA,NA,NA,NA,0.8250541656,77.56,NA,0,12,562.76315789,645.54703592,2741.25,NA
"12744",50,5008,1,500004473,12,1,6,1,600201,7,28,NA,NA,NA,NA,0.995724739,27.88,NA,0,12,562.76315789,645.54703592,2741.25,NA
"12745",50,5008,1,500004473,12,1,6,4,600501,7,120,NA,NA,NA,NA,1,120,NA,0,12,562.76315789,645.54703592,2741.25,NA
"12746",50,5008,1,500004473,12,1,10,7,1000101,7,1200,1,8,NA,NA,1,1200,NA,0,1,562.76315789,645.54703592,2741.25,NA
"12747",50,5008,1,500004473,12,1,10,8,1000101,7,1100,3,2,NA,NA,0.9969646529,1096.66,NA,0,1,562.76315789,645.54703592,2741.25,NA
"12748",50,5008,1,500004473,12,1,10,9,1000101,7,863,5,2,NA,NA,0.9720286396,838.86,NA,0,1,562.76315789,645.54703592,2741.25,NA
"12749",50,5008,1,500004473,12,1,10,5,1000601,7,220,5,1,NA,NA,0.9784127553,215.25,NA,0,1,562.76315789,645.54703592,2741.25,NA
"12750",50,5008,1,500004473,12,1,12,6,1200701,7,9999999.99,NA,NA,NA,NA,1.0066353331,75.87,NA,1,1,562.76315789,645.54703592,2741.25,NA
"12751",50,5008,1,500025424,3,1,13,1,1300201,7,40,NA,NA,NA,NA,1.0228566183,40.91,NA,0,1,875.9074828,1004.75567977,2850.37,NA
"12752",50,5008,1,500025424,5,1,6,0,600101,7,150,NA,NA,NA,NA,0.935066855,140.26,NA,0,12,875.9074828,1004.75567977,2711.32,NA
"12753",50,5008,1,500025424,5,1,6,1,600201,7,110,NA,NA,NA,NA,0.995724739,109.53,NA,0,12,875.9074828,1004.75567977,2711.32,NA
"12754",50,5008,1,500025424,5,1,12,6,1200701,7,9999999.99,NA,NA,NA,NA,1.0035832415,175.14,NA,1,1,875.9074828,1004.75567977,2711.32,NA
"12755",50,5008,1,500025424,6,1,13,1,1300201,7,50,NA,NA,NA,NA,1.0089641434,50.45,NA,0,1,875.9074828,1004.75567977,8794.51,NA
"12756",50,5008,1,500025424,8,1,10,5,1000601,7,9999999.99,4,6,NA,NA,0.9880597015,895.98,NA,1,1,875.9074828,1004.75567977,5169.7,NA
"12757",50,5008,1,500025424,8,1,13,1,1300201,8,84,NA,NA,NA,NA,1.0089641434,84.75,NA,0,1,875.9074828,1004.75567977,5169.7,NA
"12758",50,5008,1,500025424,8,1,13,2,1300301,8,420,NA,NA,NA,NA,1.0089641434,423.76,NA,0,1,875.9074828,1004.75567977,5169.7,NA
"12759",50,5008,1,500025424,11,1,13,1,1300201,7,50,NA,NA,NA,NA,1.0078690304,50.39,NA,0,1,875.9074828,1004.75567977,3132.76,NA
"12760",50,5008,1,500038358,3,1,10,0,1000101,7,550,6,12,NA,NA,0.959841629,527.91,NA,0,1,739.33239769,848.09005564,3312.25,NA
"12761",50,5005,1,500037640,1,1,10,5,1000601,7,1200,9,1,NA,NA,1.0023859778,1202.86,NA,0,1,446.79375,512.51823602,3622.96,NA
"12762",50,5005,1,500037640,3,1,12,3,1200401,7,100,NA,NA,NA,NA,1.1148817247,111.49,NA,0,1,446.79375,512.51823602,1118.22,NA
"12763",50,5005,1,500012788,1,1,13,7,1300203,7,50,NA,NA,NA,NA,1.0333858852,51.67,NA,0,1,306.7489083,351.87244535,23709.65,NA
"12764",50,5005,1,500012788,2,1,11,32,1102002,7,4500,NA,NA,NA,NA,1.027719113,4624.74,NA,0,1,306.7489083,351.87244535,4483.2,7510
"12765",50,5005,1,500012788,3,1,13,1,1300201,7,9999999.99,NA,NA,NA,NA,1.0333858852,123.64,NA,1,1,306.7489083,351.87244535,6504.22,NA
"12766",50,5005,1,500012788,4,1,13,1,1300201,7,400,NA,NA,NA,NA,1.0333858852,413.35,NA,0,1,306.7489083,351.87244535,5931.74,NA
"12767",50,5005,1,500003923,3,1,13,1,1300201,7,9999999.99,NA,NA,NA,NA,1.0614402743,81.76,NA,1,1,900.48810484,1032.95217323,3254.3,NA
