"","UF","ESTRATO_POF","TIPO_SITUACAO_REG","COD_UPA","NUM_DOM","NUM_UC","COD_INFORMANTE","QUADRO","SEQ","V9001","V9013","PESO","PESO_FINAL","RENDA_TOTAL"
"33348",43,4308,1,430192429,6,1,3,42,3,4200401,1,1661.61022727,1803.8669297,1893.24
"33349",43,4308,1,430192429,6,1,4,42,1,4200201,1,1661.61022727,1803.8669297,1893.24
"33350",43,4308,1,430192429,8,1,1,42,1,4200201,1,1661.61022727,1803.8669297,2314.72
"33351",43,4308,1,430192429,8,1,1,42,12,4201301,1,1661.61022727,1803.8669297,2314.72
"33352",43,4308,1,430192429,11,1,1,42,1,4200201,1,1661.61022727,1803.8669297,5257.44
"33353",43,4308,1,430192429,11,1,2,42,1,4200201,1,1661.61022727,1803.8669297,5257.44
"33354",43,4308,1,430192429,11,1,2,42,27,4202801,1,1661.61022727,1803.8669297,5257.44
"33355",43,4308,1,430192429,11,1,3,29,37,2902302,1,1661.61022727,1803.8669297,5257.44
"33356",43,4308,1,430192429,11,1,3,42,1,4200201,1,1661.61022727,1803.8669297,5257.44
"33357",43,4308,1,430192429,12,1,2,29,1,2900201,1,1661.61022727,1803.8669297,2044.05
"33358",43,4308,1,430192429,12,1,2,42,1,4200201,1,1661.61022727,1803.8669297,2044.05
"33359",43,4308,1,430192429,12,1,2,42,4,4200501,1,1661.61022727,1803.8669297,2044.05
"33360",43,4308,1,430192429,12,1,2,42,6,4200701,1,1661.61022727,1803.8669297,2044.05
"33361",43,4308,1,430192429,12,1,2,42,9,4201001,1,1661.61022727,1803.8669297,2044.05
"33362",43,4308,1,430192429,12,1,2,42,12,4201301,1,1661.61022727,1803.8669297,2044.05
"33363",43,4308,1,430192429,12,1,2,42,27,4202801,1,1661.61022727,1803.8669297,2044.05
"33364",43,4308,1,430192429,13,1,1,42,1,4200201,1,1661.61022727,1803.8669297,4575.24
"33365",43,4308,1,430192429,13,1,2,42,1,4200201,1,1661.61022727,1803.8669297,4575.24
"33366",43,4307,1,430077287,2,1,2,42,1,4200201,1,1287.40339123,1397.62283868,3387.26
"33367",43,4307,1,430077287,3,1,1,42,33,4203401,1,1287.40339123,1397.62283868,2368.87
"33368",43,4307,1,430077287,3,1,2,42,1,4200201,4,1287.40339123,1397.62283868,2368.87
"33369",43,4307,1,430077287,4,1,1,42,1,4200201,4,1287.40339123,1397.62283868,3224.93
"33370",43,4307,1,430077287,4,1,2,42,0,4200101,4,1287.40339123,1397.62283868,3224.93
"33371",43,4307,1,430077287,5,1,3,42,1,4200201,4,1287.40339123,1397.62283868,9321.06
"33372",43,4307,1,430077287,7,1,1,29,0,2900101,1,1287.40339123,1397.62283868,3472.64
"33373",43,4307,1,430077287,7,1,1,42,1,4200201,1,1287.40339123,1397.62283868,3472.64
"33374",43,4307,1,430077287,7,1,1,42,4,4200501,1,1287.40339123,1397.62283868,3472.64
"33375",43,4307,1,430077287,7,1,1,42,6,4200701,1,1287.40339123,1397.62283868,3472.64
"33376",43,4307,1,430077287,7,1,1,42,16,4201701,1,1287.40339123,1397.62283868,3472.64
"33377",43,4307,1,430077287,7,1,2,42,1,4200201,1,1287.40339123,1397.62283868,3472.64
"33378",43,4307,1,430077287,7,1,3,42,1,4200201,1,1287.40339123,1397.62283868,3472.64
"33379",43,4307,1,430077287,8,1,1,42,1,4200201,1,1287.40339123,1397.62283868,3255.67
"33380",43,4307,1,430077287,8,1,1,42,11,4201201,1,1287.40339123,1397.62283868,3255.67
"33381",43,4307,1,430077287,8,1,1,42,27,4202801,1,1287.40339123,1397.62283868,3255.67
"33382",43,4307,1,430077287,10,1,1,42,1,4200201,4,1287.40339123,1397.62283868,4476.66
"33383",43,4307,1,430077287,10,1,2,42,1,4200201,4,1287.40339123,1397.62283868,4476.66
"33384",43,4307,1,430077287,10,1,3,42,1,4200201,4,1287.40339123,1397.62283868,4476.66
"33385",43,4307,1,430077287,11,1,1,29,37,2904702,2,1287.40339123,1397.62283868,3863.63
"33386",43,4307,1,430077287,11,1,1,42,1,4200201,1,1287.40339123,1397.62283868,3863.63
"33387",43,4307,1,430077287,12,1,1,42,1,4200201,4,1287.40339123,1397.62283868,3670.12
"33388",43,4307,1,430077287,12,1,2,42,1,4200201,1,1287.40339123,1397.62283868,3670.12
"33389",43,4307,1,430077287,13,1,1,42,33,4204001,4,1287.40339123,1397.62283868,1168.96
"33390",43,4328,2,430170494,3,1,1,42,33,4204801,1,807.10528288,871.75915672,4220.94
"33391",43,4328,2,430170494,3,1,2,29,37,2904802,1,807.10528288,871.75915672,4220.94
"33392",43,4328,2,430170494,4,1,1,42,1,4200201,1,807.10528288,871.75915672,3667.02
"33393",43,4328,2,430170494,6,1,2,29,37,2904501,1,807.10528288,871.75915672,1499.43
"33394",43,4328,2,430170494,7,1,1,42,34,4201702,1,807.10528288,871.75915672,2417.41
"33395",43,4328,2,430170494,7,1,2,29,5,2900601,1,807.10528288,871.75915672,2417.41
"33396",43,4328,2,430170494,7,1,2,42,33,4206401,1,807.10528288,871.75915672,2417.41
"33397",43,4328,2,430170494,9,1,2,42,21,4202201,1,807.10528288,871.75915672,5953.52
"33398",43,4328,2,430170494,10,1,1,42,4,4200501,4,807.10528288,871.75915672,27713.7
"33399",43,4328,2,430170494,11,1,1,29,32,2903301,1,807.10528288,871.75915672,3133.31
"33400",43,4328,2,430170494,11,1,1,42,17,4201801,4,807.10528288,871.75915672,3133.31
"33401",43,4328,2,430170494,11,1,1,42,22,4202301,4,807.10528288,871.75915672,3133.31
"33402",43,4328,2,430170494,12,1,1,42,1,4200201,1,807.10528288,871.75915672,1245.35
"33403",43,4328,2,430170494,13,1,2,42,16,4201701,1,807.10528288,871.75915672,2784.02
"33404",43,4328,2,430170494,14,1,1,42,1,4200201,1,807.10528288,871.75915672,1481.65
"33405",43,4328,2,430170494,14,1,2,42,1,4200201,1,807.10528288,871.75915672,1481.65
"33406",43,4328,2,430170494,14,1,4,42,1,4200201,1,807.10528288,871.75915672,1481.65
"33407",43,4328,2,430170494,16,1,2,42,1,4200201,1,807.10528288,871.75915672,5071.77
"33408",43,4328,2,430170494,16,1,3,42,1,4200201,1,807.10528288,871.75915672,5071.77
"33409",43,4328,2,430170494,17,1,1,42,1,4200201,1,807.10528288,871.75915672,1805.16
"33410",43,4328,2,430170494,17,1,2,42,1,4200201,1,807.10528288,871.75915672,1805.16
"33411",43,4328,2,430170494,17,1,3,42,1,4200201,1,807.10528288,871.75915672,1805.16
"33412",43,4328,2,430170494,17,1,4,42,1,4200201,1,807.10528288,871.75915672,1805.16
"33413",43,4316,1,430107718,7,1,2,29,8,2900901,1,1194.85542512,1290.57036287,5908.9
"33414",43,4316,1,430107718,7,1,2,29,37,2902005,1,1194.85542512,1290.57036287,5908.9
"33415",43,4319,1,430165118,1,1,1,42,1,4200201,1,1341.20607787,1448.64456253,5644.86
"33416",43,4319,1,430165118,1,1,2,42,1,4200201,1,1341.20607787,1448.64456253,5644.86
"33417",43,4319,1,430165118,6,1,1,42,4,4200501,4,1341.20607787,1448.64456253,6449.92
"33418",43,4319,1,430165118,9,1,1,42,1,4200201,1,1341.20607787,1448.64456253,3672.96
"33419",43,4319,1,430165118,9,1,2,42,1,4200201,1,1341.20607787,1448.64456253,3672.96
"33420",43,4319,1,430033537,3,1,1,42,1,4200201,1,1011.83431953,1092.88819172,2163.01
"33421",43,4319,1,430033537,10,1,1,42,0,4200101,1,1011.83431953,1092.88819172,8147.9
"33422",43,4319,1,430033537,10,1,3,29,2,2900301,1,1011.83431953,1092.88819172,8147.9
"33423",43,4317,1,430008272,1,1,1,42,1,4200201,1,1797.97931435,1942.00801819,2311.63
"33424",43,4317,1,430008272,2,1,1,42,1,4200201,1,1797.97931435,1942.00801819,3665.32
"33425",43,4317,1,430008272,3,1,1,42,1,4200201,1,1797.97931435,1942.00801819,4516.09
"33426",43,4317,1,430008272,3,1,2,42,1,4200201,1,1797.97931435,1942.00801819,4516.09
"33427",43,4317,1,430008272,3,1,4,42,1,4200201,1,1797.97931435,1942.00801819,4516.09
"33428",43,4317,1,430008272,4,1,1,42,1,4200201,4,1797.97931435,1942.00801819,4536.91
"33429",43,4317,1,430008272,5,1,1,42,1,4200201,1,1797.97931435,1942.00801819,1581.65
"33430",43,4317,1,430008272,5,1,2,42,1,4200201,1,1797.97931435,1942.00801819,1581.65
"33431",43,4317,1,430008272,6,1,1,29,0,2900101,1,1797.97931435,1942.00801819,2947.56
"33432",43,4317,1,430008272,6,1,1,29,37,2900101,2,1797.97931435,1942.00801819,2947.56
"33433",43,4317,1,430008272,6,1,1,42,1,4200201,1,1797.97931435,1942.00801819,2947.56
"33434",43,4317,1,430008272,6,1,1,42,33,4206801,1,1797.97931435,1942.00801819,2947.56
"33435",43,4317,1,430008272,6,1,2,42,1,4200201,1,1797.97931435,1942.00801819,2947.56
"33436",43,4317,1,430008272,7,1,2,29,25,2902601,2,1797.97931435,1942.00801819,10472
"33437",43,4317,1,430008272,7,1,2,42,33,4204601,2,1797.97931435,1942.00801819,10472
"33438",43,4317,1,430008272,9,1,1,42,1,4200201,1,1797.97931435,1942.00801819,3834.88
"33439",43,4317,1,430008272,10,1,1,42,1,4200201,1,1797.97931435,1942.00801819,3435.1
"33440",43,4317,1,430008272,12,1,1,29,1,2900201,3,1797.97931435,1942.00801819,3720.37
"33441",43,4317,1,430008272,12,1,1,42,1,4200201,1,1797.97931435,1942.00801819,3720.37
"33442",43,4317,1,430008272,12,1,1,42,4,4200501,3,1797.97931435,1942.00801819,3720.37
"33443",43,4317,1,430008272,12,1,2,29,0,2900101,3,1797.97931435,1942.00801819,3720.37
"33444",43,4317,1,430008272,12,1,2,42,1,4200201,1,1797.97931435,1942.00801819,3720.37
"33445",43,4317,1,430008272,13,1,3,42,1,4200201,1,1797.97931435,1942.00801819,4496.98
"33446",43,4320,1,430190838,3,1,1,42,1,4200201,1,1158.77603189,1251.60079834,5446.2
"33447",43,4320,1,430190838,3,1,2,42,1,4200201,1,1158.77603189,1251.60079834,5446.2
"33448",43,4320,1,430190838,5,1,1,42,1,4200201,1,1158.77603189,1251.60079834,3955.74
"33449",43,4320,1,430190838,7,1,1,42,1,4200201,1,1158.77603189,1251.60079834,1551.16
"33450",43,4320,1,430190838,10,1,1,42,1,4200201,1,1158.77603189,1251.60079834,5866.31
"33451",43,4320,1,430190838,10,1,2,42,1,4200201,1,1158.77603189,1251.60079834,5866.31
"33452",43,4320,1,430190838,11,1,2,42,22,4202301,2,1158.77603189,1251.60079834,9481.94
"33453",43,4330,2,430000113,2,1,1,29,37,2902301,1,626.62184874,676.8179394,1517.26
"33454",43,4330,2,430000113,2,1,1,42,0,4200101,1,626.62184874,676.8179394,1517.26
"33455",43,4330,2,430000113,2,1,2,42,0,4200101,4,626.62184874,676.8179394,1517.26
"33456",43,4330,2,430000113,3,1,1,42,0,4200101,4,626.62184874,676.8179394,1381.15
"33457",43,4330,2,430000113,4,1,1,42,1,4200201,1,626.62184874,676.8179394,3949.03
"33458",43,4330,2,430000113,4,1,1,42,21,4202201,1,626.62184874,676.8179394,3949.03
"33459",43,4330,2,430000113,4,1,2,42,0,4200101,1,626.62184874,676.8179394,3949.03
"33460",43,4330,2,430000113,4,1,3,42,0,4200101,1,626.62184874,676.8179394,3949.03
"33461",43,4330,2,430000113,7,1,1,42,0,4200101,1,626.62184874,676.8179394,5974.73
"33462",43,4330,2,430000113,7,1,2,42,0,4200101,1,626.62184874,676.8179394,5974.73
"33463",43,4330,2,430000113,7,1,3,42,0,4200101,1,626.62184874,676.8179394,5974.73
"33464",43,4330,2,430000113,8,1,1,42,0,4200101,1,626.62184874,676.8179394,14706.6
"33465",43,4330,2,430000113,8,1,2,42,0,4200101,1,626.62184874,676.8179394,14706.6
"33466",43,4330,2,430000113,8,1,3,42,0,4200101,1,626.62184874,676.8179394,14706.6
"33467",43,4330,2,430000113,8,1,4,42,0,4200101,1,626.62184874,676.8179394,14706.6
"33468",43,4330,2,430000113,8,1,6,42,0,4200101,1,626.62184874,676.8179394,14706.6
"33469",43,4330,2,430000113,9,1,2,42,0,4200101,1,626.62184874,676.8179394,7350.58
"33470",43,4330,2,430000113,9,1,3,42,0,4200101,1,626.62184874,676.8179394,7350.58
"33471",43,4330,2,430000113,10,1,1,42,0,4200101,4,626.62184874,676.8179394,3085.99
"33472",43,4330,2,430000113,10,1,2,42,0,4200101,4,626.62184874,676.8179394,3085.99
"33473",43,4330,2,430000113,11,1,1,42,0,4200101,4,626.62184874,676.8179394,415.67
"33474",43,4330,2,430000113,12,1,1,42,0,4200101,1,626.62184874,676.8179394,1788.91
"33475",43,4330,2,430000113,12,1,2,42,0,4200101,1,626.62184874,676.8179394,1788.91
"33476",43,4330,2,430000113,13,1,1,42,1,4200201,1,626.62184874,676.8179394,1490.16
"33477",43,4330,2,430000113,13,1,2,42,0,4200101,1,626.62184874,676.8179394,1490.16
"33478",43,4330,2,430000113,14,1,1,42,1,4200201,4,626.62184874,676.8179394,10556.93
"33479",43,4330,2,430000113,15,1,1,42,0,4200101,4,626.62184874,676.8179394,22875.65
"33480",43,4330,2,430000113,15,1,2,42,1,4200201,4,626.62184874,676.8179394,22875.65
"33481",43,4330,2,430000113,15,1,3,42,1,4200201,4,626.62184874,676.8179394,22875.65
"33482",43,4330,2,430000113,16,1,1,42,1,4200201,1,626.62184874,676.8179394,2009.06
"33483",43,4330,2,430000113,17,1,1,42,0,4200101,1,626.62184874,676.8179394,4985.91
"33484",43,4330,2,430000113,17,1,2,42,1,4200201,1,626.62184874,676.8179394,4985.91
"33485",43,4330,2,430000113,17,1,2,42,33,4204501,1,626.62184874,676.8179394,4985.91
"33486",43,4330,2,430000113,17,1,3,42,0,4200101,1,626.62184874,676.8179394,4985.91
"33487",43,4312,1,430192749,1,1,1,42,1,4200201,1,986.83408072,1065.88528694,2979.36
"33488",43,4312,1,430192749,1,1,2,42,1,4200201,1,986.83408072,1065.88528694,2979.36
"33489",43,4312,1,430192749,2,1,1,42,1,4200201,4,986.83408072,1065.88528694,7412.12
"33490",43,4312,1,430192749,3,1,1,42,1,4200201,1,986.83408072,1065.88528694,2806.18
"33491",43,4312,1,430192749,3,1,2,42,1,4200201,1,986.83408072,1065.88528694,2806.18
"33492",43,4312,1,430192749,4,1,1,42,1,4200201,1,986.83408072,1065.88528694,3046.28
"33493",43,4312,1,430192749,5,1,1,42,1,4200201,1,986.83408072,1065.88528694,2483.81
"33494",43,4312,1,430192749,6,1,1,42,1,4200201,4,986.83408072,1065.88528694,2452.76
"33495",43,4312,1,430192749,7,1,1,42,1,4200201,1,986.83408072,1065.88528694,2243.55
"33496",43,4312,1,430192749,7,1,2,42,1,4200201,1,986.83408072,1065.88528694,2243.55
"33497",43,4312,1,430192749,7,1,4,42,1,4200201,1,986.83408072,1065.88528694,2243.55
"33498",43,4312,1,430192749,10,1,2,42,1,4200201,4,986.83408072,1065.88528694,9815.47
"33499",43,4312,1,430192749,12,1,1,42,1,4200201,1,986.83408072,1065.88528694,3550.08
"33500",43,4312,1,430192749,12,1,2,42,1,4200201,1,986.83408072,1065.88528694,3550.08
"33501",43,4312,1,430192749,13,1,1,42,1,4200201,1,986.83408072,1065.88528694,3432.06
"33502",43,4312,1,430192749,13,1,2,42,1,4200201,1,986.83408072,1065.88528694,3432.06
"33503",43,4322,1,430063498,4,1,1,42,1,4200201,1,1350.8280776,1459.03734096,2442.79
"33504",43,4322,1,430063498,4,1,1,42,4,4200501,1,1350.8280776,1459.03734096,2442.79
"33505",43,4322,1,430063498,4,1,1,42,18,4201901,1,1350.8280776,1459.03734096,2442.79
"33506",43,4322,1,430063498,5,1,1,42,4,4200501,2,1350.8280776,1459.03734096,8661.87
"33507",43,4322,1,430063498,5,1,4,42,1,4200201,1,1350.8280776,1459.03734096,8661.87
"33508",43,4322,1,430063498,9,1,1,42,1,4200201,1,1350.8280776,1459.03734096,2368.19
"33509",43,4322,1,430063498,11,1,1,29,11,2901201,2,1350.8280776,1459.03734096,1783.01
"33510",43,4322,1,430063498,13,1,2,29,21,2902201,1,1350.8280776,1459.03734096,3034.76
"33511",43,4322,1,430063498,13,1,2,42,1,4200201,1,1350.8280776,1459.03734096,3034.76
"33512",43,4322,1,430063498,13,1,2,42,3,4200401,1,1350.8280776,1459.03734096,3034.76
"33513",43,4322,1,430020035,1,1,1,42,0,4200101,1,1207.1136492,1303.81054271,4350.72
"33514",43,4322,1,430020035,1,1,2,42,1,4200201,4,1207.1136492,1303.81054271,4350.72
"33515",43,4322,1,430020035,2,1,5,42,1,4200201,4,1207.1136492,1303.81054271,12944.47
"33516",43,4322,1,430020035,3,1,3,29,25,2902601,1,1207.1136492,1303.81054271,13476.78
"33517",43,4322,1,430020035,4,1,1,42,1,4200201,1,1207.1136492,1303.81054271,792.74
"33518",43,4322,1,430020035,4,1,1,42,3,4200401,1,1207.1136492,1303.81054271,792.74
"33519",43,4322,1,430020035,4,1,1,42,33,4204601,1,1207.1136492,1303.81054271,792.74
"33520",43,4322,1,430020035,6,1,2,42,5,4200601,1,1207.1136492,1303.81054271,18913.56
"33521",43,4322,1,430020035,6,1,2,42,11,4201201,4,1207.1136492,1303.81054271,18913.56
"33522",43,4322,1,430020035,7,1,1,42,4,4200501,4,1207.1136492,1303.81054271,5469.89
"33523",43,4322,1,430020035,7,1,1,42,16,4201701,4,1207.1136492,1303.81054271,5469.89
"33524",43,4322,1,430020035,8,1,1,42,1,4200201,1,1207.1136492,1303.81054271,6822.14
"33525",43,4322,1,430020035,8,1,1,42,33,4204301,1,1207.1136492,1303.81054271,6822.14
"33526",43,4322,1,430020035,8,1,2,42,1,4200201,1,1207.1136492,1303.81054271,6822.14
"33527",43,4322,1,430020035,8,1,2,42,11,4201201,1,1207.1136492,1303.81054271,6822.14
"33528",43,4322,1,430020035,8,1,3,42,1,4200201,1,1207.1136492,1303.81054271,6822.14
"33529",43,4322,1,430020035,8,1,4,42,1,4200201,1,1207.1136492,1303.81054271,6822.14
"33530",43,4322,1,430020035,8,1,4,42,33,4201702,4,1207.1136492,1303.81054271,6822.14
"33531",43,4322,1,430020035,10,1,1,42,1,4200201,1,1207.1136492,1303.81054271,3803
"33532",43,4322,1,430020035,10,1,2,42,1,4200201,1,1207.1136492,1303.81054271,3803
"33533",43,4322,1,430020035,10,1,3,42,1,4200201,1,1207.1136492,1303.81054271,3803
"33534",43,4322,1,430020035,10,1,3,42,8,4200901,4,1207.1136492,1303.81054271,3803
"33535",43,4322,1,430020035,12,1,1,42,1,4200201,1,1207.1136492,1303.81054271,2016.53
"33536",43,4322,1,430020035,12,1,1,42,9,4201001,4,1207.1136492,1303.81054271,2016.53
"33537",43,4322,1,430020035,12,1,2,42,33,4205001,1,1207.1136492,1303.81054271,2016.53
"33538",43,4322,1,430020035,13,1,1,42,1,4200201,1,1207.1136492,1303.81054271,1106.68
"33539",43,4322,1,430020035,13,1,1,42,33,4202201,1,1207.1136492,1303.81054271,1106.68
"33540",43,4322,1,430020035,13,1,1,42,34,4202605,1,1207.1136492,1303.81054271,1106.68
"33541",43,4322,1,430020035,13,1,2,42,1,4200201,1,1207.1136492,1303.81054271,1106.68
"33542",43,4322,1,430020035,13,1,2,42,3,4200401,1,1207.1136492,1303.81054271,1106.68
"33543",43,4322,1,430020035,13,1,2,42,33,4203901,1,1207.1136492,1303.81054271,1106.68
"33544",43,4322,1,430020035,13,1,3,42,1,4200201,1,1207.1136492,1303.81054271,1106.68
"33545",43,4322,1,430020035,13,1,3,42,9,4201001,4,1207.1136492,1303.81054271,1106.68
"33546",43,4323,1,430017603,1,1,1,42,9,4201001,2,1239.99769756,1339.32879649,3855.41
"33547",43,4323,1,430017603,1,1,2,42,11,4201201,4,1239.99769756,1339.32879649,3855.41
"33548",43,4323,1,430017603,3,1,1,42,1,4200201,4,1239.99769756,1339.32879649,8183.23
"33549",43,4323,1,430017603,3,1,1,42,16,4201701,4,1239.99769756,1339.32879649,8183.23
"33550",43,4323,1,430017603,3,1,1,42,22,4202301,4,1239.99769756,1339.32879649,8183.23
"33551",43,4323,1,430017603,3,1,3,42,1,4200201,4,1239.99769756,1339.32879649,8183.23
"33552",43,4323,1,430017603,4,1,2,42,11,4201201,2,1239.99769756,1339.32879649,3637.53
"33553",43,4323,1,430017603,5,1,1,42,1,4200201,1,1239.99769756,1339.32879649,7322.36
"33554",43,4323,1,430017603,5,1,1,42,11,4201201,1,1239.99769756,1339.32879649,7322.36
"33555",43,4323,1,430017603,6,1,1,42,33,4206801,1,1239.99769756,1339.32879649,2693.85
"33556",43,4323,1,430017603,7,1,1,42,11,4201201,4,1239.99769756,1339.32879649,6616.82
"33557",43,4323,1,430017603,8,1,1,42,1,4200201,1,1239.99769756,1339.32879649,2655.56
"33558",43,4323,1,430017603,9,1,1,29,25,2902601,1,1239.99769756,1339.32879649,1801.1
"33559",43,4323,1,430017603,9,1,1,42,1,4200201,1,1239.99769756,1339.32879649,1801.1
"33560",43,4323,1,430017603,9,1,1,42,18,4201901,4,1239.99769756,1339.32879649,1801.1
"33561",43,4323,1,430017603,9,1,1,42,33,4206901,4,1239.99769756,1339.32879649,1801.1
"33562",43,4323,1,430017603,10,1,1,42,1,4200201,1,1239.99769756,1339.32879649,6896.56
"33563",43,4323,1,430017603,10,1,1,42,4,4200501,1,1239.99769756,1339.32879649,6896.56
"33564",43,4323,1,430017603,10,1,1,42,18,4201901,1,1239.99769756,1339.32879649,6896.56
"33565",43,4323,1,430017603,10,1,2,42,1,4200201,1,1239.99769756,1339.32879649,6896.56
"33566",43,4323,1,430017603,10,1,2,42,33,4202605,1,1239.99769756,1339.32879649,6896.56
"33567",43,4323,1,430017603,13,1,2,29,6,2900701,1,1239.99769756,1339.32879649,6053.71
"33568",43,4323,1,430017603,13,1,2,29,12,2901301,1,1239.99769756,1339.32879649,6053.71
"33569",43,4323,1,430017603,13,1,2,42,1,4200201,1,1239.99769756,1339.32879649,6053.71
"33570",43,4323,1,430017603,13,1,2,42,4,4200501,1,1239.99769756,1339.32879649,6053.71
"33571",43,4323,1,430017603,13,1,2,42,6,4200701,1,1239.99769756,1339.32879649,6053.71
"33572",43,4323,1,430017603,13,1,2,42,7,4200801,1,1239.99769756,1339.32879649,6053.71
"33573",43,4323,1,430017603,13,1,2,42,8,4200901,1,1239.99769756,1339.32879649,6053.71
"33574",43,4323,1,430017603,13,1,2,42,9,4201001,1,1239.99769756,1339.32879649,6053.71
"33575",43,4323,1,430017603,13,1,2,42,11,4201201,1,1239.99769756,1339.32879649,6053.71
"33576",43,4323,1,430017603,13,1,2,42,34,4203801,1,1239.99769756,1339.32879649,6053.71
"33577",43,4323,1,430017603,13,1,2,42,35,4202605,1,1239.99769756,1339.32879649,6053.71
"33578",43,4323,1,430017603,13,1,2,42,36,4204901,1,1239.99769756,1339.32879649,6053.71
"33579",43,4323,1,430017603,13,1,3,42,1,4200201,1,1239.99769756,1339.32879649,6053.71
"33580",43,4317,1,430066239,3,1,2,42,25,4202601,1,5178.32,5593.13384782,12700.72
"33581",43,4317,1,430155794,11,1,1,42,1,4200201,1,1086.39409673,1173.42064502,3598.28
"33582",43,4318,1,430110600,1,1,1,42,1,4200201,1,2034.49100112,2197.46568027,4819.62
"33583",43,4318,1,430110600,6,1,1,42,1,4200201,1,2034.49100112,2197.46568027,11020.79
"33584",43,4318,1,430110600,6,1,4,42,1,4200201,1,2034.49100112,2197.46568027,11020.79
"33585",43,4318,1,430110600,9,1,2,42,1,4200201,4,2034.49100112,2197.46568027,9598.51
"33586",43,4317,1,430012658,2,1,2,29,37,2900604,1,1733.02646516,1871.85206427,13846.8
"33587",43,4317,1,430012658,3,1,1,42,1,4200201,4,1733.02646516,1871.85206427,9865.3
"33588",43,4317,1,430012658,3,1,2,42,1,4200201,4,1733.02646516,1871.85206427,9865.3
"33589",43,4317,1,430012658,3,1,3,42,1,4200201,1,1733.02646516,1871.85206427,9865.3
"33590",43,4317,1,430012658,3,1,3,42,33,4201702,4,1733.02646516,1871.85206427,9865.3
"33591",43,4317,1,430012658,6,1,2,42,1,4200201,4,1733.02646516,1871.85206427,17880.61
"33592",43,4317,1,430181709,5,1,2,29,37,2902008,4,2644.29100724,2856.11424865,5898.26
"33593",43,4317,1,430181709,10,1,4,42,1,4200201,1,2644.29100724,2856.11424865,9940.35
"33594",43,4326,2,430000389,5,1,2,42,1,4200201,1,405.94629156,438.46497391,2152.43
"33595",43,4326,2,430000389,5,1,2,42,3,4200401,1,405.94629156,438.46497391,2152.43
"33596",43,4326,2,430000389,7,1,2,42,1,4200201,1,405.94629156,438.46497391,4309.66
"33597",43,4326,2,430000389,8,1,2,42,1,4200201,1,405.94629156,438.46497391,3095.96
"33598",43,4326,2,430000389,8,1,3,42,1,4200201,1,405.94629156,438.46497391,3095.96
"33599",43,4326,2,430000389,8,1,4,42,1,4200201,1,405.94629156,438.46497391,3095.96
"33600",43,4326,2,430000389,9,1,1,42,1,4200201,1,405.94629156,438.46497391,3010.52
"33601",43,4326,2,430000389,9,1,2,42,1,4200201,1,405.94629156,438.46497391,3010.52
"33602",43,4326,2,430000389,10,1,1,42,1,4200201,1,405.94629156,438.46497391,4190.85
"33603",43,4326,2,430000389,10,1,2,42,1,4200201,1,405.94629156,438.46497391,4190.85
"33604",43,4326,2,430000389,10,1,3,42,1,4200201,1,405.94629156,438.46497391,4190.85
"33605",43,4326,2,430000389,13,1,1,42,1,4200201,1,405.94629156,438.46497391,1378.34
"33606",43,4326,2,430000389,13,1,2,42,1,4200201,1,405.94629156,438.46497391,1378.34
"33607",43,4326,2,430000389,14,1,1,42,1,4200201,1,405.94629156,438.46497391,2430.37
"33608",43,4326,2,430000389,15,1,1,42,1,4200201,1,405.94629156,438.46497391,1795.19
"33609",43,4326,2,430000389,15,1,2,42,1,4200201,1,405.94629156,438.46497391,1795.19
"33610",43,4326,2,430000389,16,1,2,42,1,4200201,1,405.94629156,438.46497391,4651.18
"33611",43,4326,2,430000389,1,1,1,42,1,4200201,1,405.94629156,438.46497391,3793.8
"33612",43,4326,2,430000389,1,1,2,42,1,4200201,1,405.94629156,438.46497391,3793.8
"33613",43,4326,2,430000389,1,1,3,42,1,4200201,1,405.94629156,438.46497391,3793.8
"33614",43,4326,2,430000389,1,1,4,42,1,4200201,1,405.94629156,438.46497391,3793.8
"33615",43,4326,2,430000389,2,1,1,42,1,4200201,1,405.94629156,438.46497391,3078.64
"33616",43,4326,2,430000389,2,1,2,42,1,4200201,1,405.94629156,438.46497391,3078.64
"33617",43,4326,2,430000389,3,1,1,42,1,4200201,1,405.94629156,438.46497391,2184.93
"33618",43,4326,2,430000389,3,1,2,42,1,4200201,1,405.94629156,438.46497391,2184.93
"33619",43,4326,2,430005036,2,1,1,42,1,4200201,1,417.09558824,450.50739474,2587.39
"33620",43,4326,2,430005036,2,1,2,42,1,4200201,1,417.09558824,450.50739474,2587.39
"33621",43,4326,2,430005036,2,1,2,42,33,4206901,1,417.09558824,450.50739474,2587.39
"33622",43,4326,2,430005036,3,1,1,42,1,4200201,1,417.09558824,450.50739474,2862.8
"33623",43,4326,2,430005036,3,1,2,42,1,4200201,1,417.09558824,450.50739474,2862.8
"33624",43,4326,2,430005036,5,1,1,42,1,4200201,1,417.09558824,450.50739474,1868.54
"33625",43,4326,2,430005036,5,1,2,42,1,4200201,1,417.09558824,450.50739474,1868.54
"33626",43,4326,2,430005036,6,1,2,29,0,2900101,1,417.09558824,450.50739474,10962.67
"33627",43,4326,2,430005036,6,1,2,42,1,4200201,1,417.09558824,450.50739474,10962.67
"33628",43,4326,2,430005036,8,1,1,42,1,4200201,1,417.09558824,450.50739474,18451.19
"33629",43,4326,2,430005036,8,1,2,42,1,4200201,1,417.09558824,450.50739474,18451.19
